conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,2149,inženýr demontáže/inženýrka demontáže,"inženýr demontáže
inženýrka demontáže",
Occupation,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,3315,likvidátor pojistných událostí/likvidátorka pojistných událostí,"posuzovatel pojistných událostí
posuzovatelka pojistných událostí
likvidátor pojistných událostí
likvidátorka pojistných událostí",
Occupation,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1223,vedoucí vývoje oděvních návrhů,manažer vývoje oděvů,
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131,obsluha separátoru nitroglycerinu,"separátor nitroglycerinu
separátorka nitroglycerinu
obsluha gravitačního separátoru nitroglycerinu",
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149,biomedicínský inženýr/biomedicínská inženýrka,"biomedicínská inženýrka
biomedicínský inženýr",
Occupation,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,3412,zákonný opatrovník/zákonná opatrovnice,"zákonný opatrovník
zákonná opatrovnice
náhradní rodič",
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,tkadlec/tkadlena,"tkadlec
tkadlena",
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,obkladač,,
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,vedoucí prodejny obuvi a kožené galanterie,vedoucí obuvi a kožené galanterie,
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,manažer cestovní kanceláře/manažerka cestovní kanceláře,"ředitel cestovní kanceláře
manažerka cestovní kanceláře
ředitelka cestovní kanceláře
manažer cestovní kanceláře",
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,chovatel včel/chovatelka včel,"včelař
specialista na chov včel
specialistka na chov včel
chovatelka včel
chovatel včel
včelařka",
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,asistent v právní administrativě/asistentka v právní administrativě,"asistent v právní administrativě
asistentka v právní administrativě",
