conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1223,Diretor de desenvolvimento de vestuário/Diretora de desenvolvimento de vestuário,"Diretor de atelier
Diretora de atelier
Diretor de desenvolvimento de produtos
Diretora de desenvolvimento de produtos
Diretor de desenvolvimento de vestuário
Diretora de desenvolvimento de vestuário",
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131,Operador de separação de nitroglicerina/ Operadora de separação de nitroglicerina,"Operador de separação de nitroglicerina
Operadora de separação de nitroglicerina",
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149,Engenheiro biomédico/Engenheira biomédica,"Engenheira biomédica
Engenheiro biomédico",
Occupation,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,3412,Tutor legal/Tutora legal,"Tutora legal
Tutor legal",
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,Tecelão/Tecelã,"Tecelão
Tecelã",
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,Assentador de azulejo e tijoleira/Assentadora de azulejo e tijoleira,"Assentadora de azulejo e tijoleira
Assentador de azulejo e tijoleira",
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,Gerente de marroquinaria,"Sapateira
Gerente de loja de artigos de cabedal
Correeiro
Sapateiro
Correeira
Gerente de sapataria e correaria",
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,Gerente de organizadora de excursões,"Gestor de excursões
Gerente de organizadora de excursões
Gestora de excursões",
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,Apicultor/Apicultora,"Meliponicultor
Meliponicultora
Apicultor
Apicultora
Criador de abelhas
Criadora de abelhas",
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,Assitente admninistrativo de serviços jurídicos/Assistente administrativa de serviços jurídicos,"Assistente administrativo de serviços jurídicos
Assistente administrativa de serviços jurídicos",
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,Operador de sistema de bombas de petróleo/Operadora de sistemas de bombas de petróleo,Operadora de sistemas de bombas de petróleo,
Occupation,http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3,8153,Confecionador de vestuário de proteção/ Confecionadora de vestuário de proteção,"Confecionador de vestuário de proteção
Confecionadora de vestuário de proteção",
Occupation,http://data.europa.eu/esco/occupation/02b5b7b0-b856-4ac7-924c-8c35c7880b2a,8122,Operador de máquinas de revestimento de metais/ Operadora de máquinas de revestimento de metais,"Operador de máquinas de revestimento de metais
Operadora de máquinas de revestimento de metais",
Occupation,http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787,6221,Responsável  pelas unidades de incubação em aquicultura,,
Occupation,http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,7223,Técnico de engrenagens/Técnica de engrenagens,"Técnica de engrenagens
Técnico de engrenagens",
Occupation,http://data.europa.eu/esco/occupation/02e19186-458f-40eb-9e78-31c656d12ac7,1411,Gestor hoteleiro/Gestora hoteleira,"Gestora hoteleira
Gerente de receção de hotel
Gestor hoteleiro
Gerente de reservas",
Occupation,http://data.europa.eu/esco/occupation/02e94cd6-8e6d-4e9b-b695-edb460c70528,7316,Pintor de cerâmica/Pintora de cerâmica,"Pintor de cerâmica
Pintor de azulejos
Pintora de cerâmica
Pintora de azulejos",
Occupation,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153,Engenheiro de telecomunicações/Engenheira de telecomunicações,"Engenheiro de comunicações
Engenheiro de telecomunicações
Engenheira de comunicações
Engenheira de telecomunicações",
Occupation,http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,2352,Professor especialista em educação básica de adultos/Professora especialista em educação básica de adultos,"Professor especialista em educação básica de adultos
Professora especialista em educação básica de adultos",
Occupation,http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16,1321,Diretor de qualidade — calçado/Diretora de qualidade — calçado,"Diretor de garantia de qualidade — calçado
Diretora de qualidade na indústria do calçado
Diretora de garantia de qualidade — calçado
Diretor de qualidade na indústria do calçado",
Occupation,http://data.europa.eu/esco/occupation/02ff199e-38b3-45fd-b659-68846cfeeb92,7126,Instalador de detetores de incêndio/Instaladora de detetores de incêndio,"Instaladora de detetores de incêndio
Instalador de detetores de incêndio",
