conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501,3118,disegnatore elettromeccanico/disegnatrice elettromeccanica,"disegnatrice elettromeccanica
disegnatore elettromeccanico",
Occupation,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,2413,analista assicurativo/analista assicurativa,"analista assicurativa
analista assicurativo",
Occupation,http://data.europa.eu/esco/occupation/1e3c3e4d-a888-426e-aaf0-022c8b5d743d,7223,operatore di macchina da taglio a getto d'acqua/operatrice di macchina da taglio a getto d'acqua,"operatrice tagliatrice a getto d'acqua CNC
operatore tagliatrice a getto d'acqua a controllo numerico
operatrice di macchina da taglio a getto d'acqua
operatore di macchina da taglio a getto d'acqua
operatore tagliatrice a getto d'acqua CNC
operatrice di tagliatrice a getto d'acqua
operatrice tagliatrice a getto d'acqua a controllo numerico
operatore di tagliatrice a getto d'acqua",
Occupation,http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,8160,operatore del birrificio/operatrice del birrificio,"operatore della fabbrica di birra
operatrice del birrificio
operatrice della fabbrica di birra
operatore del birrificio",
Occupation,http://data.europa.eu/esco/occupation/1e55f5e3-2f02-434b-997b-9a9f3eb745e8,3123,supervisore dell'installazione di linee elettriche,,
Occupation,http://data.europa.eu/esco/occupation/1e9e18cb-80b6-4598-acdb-ae3b51047720,8332,operatore di rifornimento carburante  agli aeromobili,,
Occupation,http://data.europa.eu/esco/occupation/1eb56b85-af25-43d4-9e35-73d8ee78e228,2355,insegnante di danza,"insegnante di danza classica
insegnante di danza moderna",
Occupation,http://data.europa.eu/esco/occupation/1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9,5164,responsabile della cura degli animali,"operatore attivo nel campo della cura degli animali
operatrice attiva nel campo della cura degli animali",
Occupation,http://data.europa.eu/esco/occupation/1ee8dfca-19b0-4e1a-88ed-68548f80951b,1324,responsabile import-export di fiori e piante,"manager del commercio internazionale di fiori e piante
responsabile del commercio internazionale di fiori e piante",
Occupation,http://data.europa.eu/esco/occupation/1f137f0b-7097-4583-9d1b-b69e57369319,5312,assistente per l'autonomia e la comunicazione,"assistente alla comunicazione
assistente all'autonomia e alla comunicazione",
Occupation,http://data.europa.eu/esco/occupation/1f1a45a8-8f5c-4b66-a8a1-e02490addc55,9629,addetto allo spogliatoio/addetta allo spogliatoio,"addetto allo spogliatoio
addetta allo spogliatoio
addetta agli spogliatoi
addetto agli spogliatoi",
Occupation,http://data.europa.eu/esco/occupation/1f2b8092-1787-4ef4-9282-cf81ce4b4d76,8343,operatore di gru semoventi/operatrice di gru semoventi,"operatore di gru semoventi
operatrice di gru semoventi",
Occupation,http://data.europa.eu/esco/occupation/1f305576-f57c-42c7-a139-728c72393cd4,3311,intermediario di titoli energetici/intermediaria di titoli energetici,"intermediario di titoli energetici
intermediario di prodotti energetici
intermediaria di prodotti energetici
intermediaria di titoli di efficienza energetica
negoziatrice di prodotti energetici
intermediario del mercato dell'energia
trader del mercato dell'energia
intermediario di titoli di efficienza energetica
negoziatore di prodotti energetici
intermediaria del mercato dell'energia
grossista di energia
trader di titoli energetici
analista del mercato dell'energia
intermediaria di titoli energetici",
Occupation,http://data.europa.eu/esco/occupation/1f31c047-3d72-45fe-83ff-91bd826913c6,9129,addetto allo spurgo/addetta allo spurgo,"fognaiolo nell'edilizia
addetto all'espurgo
spurgatore
addetto allo spurgo
addetta allo spurgo
spurgatrice
addetta all'espurgo",
