conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,2611,odvetnik/odvetnica,"advokatinja
odvetnik za družinsko pravo
odvetnica za delovno pravo
odvetnica za družinsko pravo
odvetnica
odvetnik
advokat
odvetnik za delovno pravo",
Occupation,http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,8160,delavec/delavka v destilarni,"izvajalec destilacije
delavec v destilarni
delavka v destilarni
delavka v destilarni žganih pijač
delavec v destilarni žganih pijač
izvajalka destilacije
delavka v proizvodnji žganih pijač
delavec v proizvodnji žganih pijač",
Occupation,http://data.europa.eu/esco/occupation/9766cc19-5a64-4b3c-a741-71561285a419,2310,predavatelj/predavateljica antropologije,"predavateljica antropologije
predavatelj antropologije",
Occupation,http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,8172,upravljavec/upravljavka sekalnika,"upravljavec sekalnika
upravljavka sekalnika",
Occupation,http://data.europa.eu/esco/occupation/976c7f50-7f9e-4347-bbb9-f0dc842046a3,2634,zdravstveni psiholog/zdravstvena psihologinja,"zdravstveni psiholog
psihologinja v zdravstvu
zdravstvena psihologinja
strokovnjakinja za zdravstveno psihologijo
psiholog v zdravstvu
strokovnjak za zdravstveno psihologijo",
Occupation,http://data.europa.eu/esco/occupation/976cbfcc-8958-4800-a435-71d15405a42a,2352,učitelj/učiteljica oseb s posebnimi potrebami,"učiteljica oseb s posebnimi potrebami
učitelj oseb s posebnimi potrebami",
Occupation,http://data.europa.eu/esco/occupation/976f752c-5f10-42ca-84fb-89aa529af04f,8322,voznik/voznica vozila za prevoz bolnikov,"voznik vozila za prevoz bolnikov
voznica vozila za prevoz bolnikov",
Occupation,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,7314,lončar/lončarka,"lončarka
lončar",
Occupation,http://data.europa.eu/esco/occupation/978ae3a2-0831-415a-8396-b84dde656fc5,7531,krojač/krojačica,"krojačica
krojač",
Occupation,http://data.europa.eu/esco/occupation/97b3cab1-f4f0-41ed-8c80-e65e6c067e95,7126,Inštalater/inštalaterka plinskih naprav,"Inštalater plinskih naprav
Inštalaterka plinskih naprav",
Occupation,http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a,2141,načrtovalec/načrtovalka proizvodnje usnja,"načrtovalec proizvodnje usnja
načrtovalka proizvodnje usnja",
Occupation,http://data.europa.eu/esco/occupation/97dadd59-d1cb-4fef-81a7-d92eb15572e2,7212,točkovni varilec/točkovna varilka,"točkovni varilec
točkovna varilka",
Occupation,http://data.europa.eu/esco/occupation/97dd9a0c-dd6b-416d-9537-655a08dd2895,7312,izdelovalec/izdelovalka klavirjev,"izdelovalec klavirjev
izdelovalka klavirjev",
Occupation,http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,1420,vodja trgovine z oblačili,"vodja prodajalne oblačil
menedžer v trgovini z oblačili
menedžerka v trgovini z oblačili
vodja prodajalne modnih oblačil
vodja prodajalne ženskih modnih oblačil",
Occupation,http://data.europa.eu/esco/occupation/98164d70-93a8-409c-aa9f-7d56314f4d7f,7223,upravljavec/upravljavka nadrezkarja,"upravljavka nadrezkarja
upravljavec nadrezkarja",
Occupation,http://data.europa.eu/esco/occupation/98358049-fbcd-479e-a644-e92bde5af2e0,2432,koordinator/koordinatorka kampanje,"koordinator kampanje
koordinatorka kampanje",
Occupation,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,3252,vodja zdravstveno-dokumentacijske službe,"vodja zdravstvene dokumentacije
vodja dokumentacijske službe",
