conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/f4b4fb1d-0224-4e6b-b7c9-84bcf133be00,5223,vendeur en téléphonie/vendeuse en téléphonie,"vendeuse en téléphonie
vendeuse en téléphonie mobile
vendeur en téléphonie mobile
vendeur en téléphonie",
Occupation,http://data.europa.eu/esco/occupation/f4c997b5-f9e0-4419-b8e7-8e5e2cffc73e,8159,technicien en fabrication de textiles nontissés/technicienne en fabrication de textiles nontissés,"technicienne en fabrication de textiles nontissés
technicien en fabrication de textiles nontissés",
Occupation,http://data.europa.eu/esco/occupation/f4de7e28-ca67-46cd-b760-30e02b3aa83b,1349,directeur labo d'analyses de biologie médicale/directrice labo d'analyses de biologie médicale,"directeur labo d'analyses de biologie médicale
directeur de laboratoire d'analyses médicales
directrice labo d'analyses de biologie médicale
directrice de laboratoire d'analyses médicales",
Occupation,http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,8160,opérateur de mélangeur de liqueurs/opératrice de mélangeur de liqueur,"préposé au mélangeur de liqueurs
responsable du mélange de liqueurs
spécialiste en mélange de liqueurs
opérateur de mélangeur de liqueurs
préposée au mélangeur de liqueurs
opératrice de mélangeur de liqueurs",
Occupation,http://data.europa.eu/esco/occupation/f4e3dd1c-f86b-4a69-8887-547255eadc79,1439,directeur d’office de tourisme/directrice d’office de tourisme,"directrice d’office de tourisme
gestionnaire de centre d’information touristique
responsable d’office de tourisme
directeur d’office de tourisme
responsable de centre d’information touristique",
Occupation,http://data.europa.eu/esco/occupation/f4eaff3d-f8d0-4a6a-aa90-76827c0fbada,7412,réparateur d’électroménagers/réparatrice d’électroménagers,"technicienne en réparation d’électroménagers
réparatrice d’électroménagers
réparateur d’électroménagers
technicien en réparation d’électroménagers",
Occupation,http://data.europa.eu/esco/occupation/f4f671d5-208f-4423-a250-c049de8d9adc,3255,hydrothérapiste animalier/hydrothérapiste animalière,"zoothérapeute
hydrothérapiste animalier
hydrothérapiste animalière
balnéothérapeute animalière
balnéothérapeute animal
balnéothérapeute animalier",
Occupation,http://data.europa.eu/esco/occupation/f5166c6b-3467-4fc4-9343-d12e870d9def,1439,responsable service clientèle,,
Occupation,http://data.europa.eu/esco/occupation/f5332f2d-3119-4194-8b5c-d0a5d97f55ef,3339,commercial vendeur d'espaces publicitaires/commerciale vendeuse d'espaces publicitaires,"commerciale vendeuse d'espaces publicitaires web
commercial vendeur d'espaces publicitaires web
commercial vendeur d'espaces publicitaires
commerciale vendeuse d'espaces publicitaires",
Occupation,http://data.europa.eu/esco/occupation/f53dbdb1-2f64-42f8-a6a4-0552c40e4f57,8160,opérateur de purification de la farine/opératrice de purification de la farine,"préposée à la purification de la farine
employée à la purification de la farine
préposé à la purification de la farine
employé à la purification de la farine
purificatrice de farine
opératrice de purification de la farine
opérateur de purification de la farine
purificateur de farine",
Occupation,http://data.europa.eu/esco/occupation/f5576c5b-8d03-4a3d-9cb7-b8c4ac07a7ef,1344,directeur de maison des jeunes/directrice de maison des jeunes,"directrice d'équipement socioculturel
directeur d'équipement socioculturel
directeur de maison des jeunes
directrice de maison des jeunes",
Occupation,http://data.europa.eu/esco/occupation/f5596182-70b2-4c18-97ab-f9405bae0385,7321,technicien en sérigraphie/technicienne en sérigraphie,"technicienne en sérigraphie
sérigraphe
technicien en sérigraphie",
Occupation,http://data.europa.eu/esco/occupation/f569145d-8f87-4f80-b861-45583430d9f4,7312,facteur d’instruments de musique idiophones/factrice d’instruments de musique idiophones,"facteur d’instruments de musique autophones
factrice d’instruments de musique autophones
factrice d’instruments de musique idiophones
facteur d’instruments de musique idiophones",
Occupation,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,1324,responsable de division transport routier,,
Occupation,http://data.europa.eu/esco/occupation/f57eb0cb-e67a-419c-9b7b-4abd811b7e2f,4323,coordinateur déménagement/coordinatrice déménagement,"coordinateur déménagement
coordinatrice déménagement",
Occupation,http://data.europa.eu/esco/occupation/f5aa06b0-745e-4eb1-b050-3e15d11e5eb5,3122,superviseur de procédés en industrie chimique/superviseuse de procédés en industrie chimique,"superviseuse de procédés en industrie chimique
superviseur de procédés en industrie chimique",
Occupation,http://data.europa.eu/esco/occupation/f5ba8fb4-1387-459a-9b22-59feb891e229,8212,monteur câbleur de matériels électriques/monteuse câbleuse de matériels électriques,"monteur câbleur de matériels électriques
monteuse câbleuse de matériels électriques
assembleuse de câbles électriques
assembleur de câbles électriques/assembleuse de câbles électriques
assembleur de câbles électriques",
Occupation,http://data.europa.eu/esco/occupation/f5cb9901-86fc-48d0-9cde-667fbe8cef3a,9321,opérateur d'emballage manuel/opératrice d'emballage manuel,"opérateur d'emballage manuel
opératrice d'emballage manuel
emballeur à la main/emballeuse à la main
emballeur à la main
emballeuse à la main",
Occupation,http://data.europa.eu/esco/occupation/f5e80af5-eebe-4133-878a-5dc5ef34fe93,6111,chef d'équipe de production agricole/cheffe d'équipe de production agricole,"chef d'équipe de production agricole
responsable d'équipe agricole
chef d'équipe agricole
cheffe d'équipe de production agricole",
Occupation,http://data.europa.eu/esco/occupation/f605bcd2-90b6-45a0-a558-d05016d68a77,1212,directeur des ressources humaines/directrice des ressources humaines,"directrice des ressources humaines
DRH
directeur des ressources humaines
responsable des ressources humaines",
Occupation,http://data.europa.eu/esco/occupation/f60dc59b-7681-45d4-8114-b3a646e02ab2,5141,coiffeur spectacle/coiffeuse spectacle,"coiffeuse spectacle
maquilleuse spectacle
coiffeur spectacle
maquilleur spectable
posticheur spectacle
perruquière spectacle
posticheuse spectacle
perruquier spectacle",
Occupation,http://data.europa.eu/esco/occupation/f634ce9b-68a5-4a8a-af4a-ed13fc0deba9,2612,juge d'instance,"juge de paix
juge de proximité",
Occupation,http://data.europa.eu/esco/occupation/f643bff3-74ef-48d1-b033-820e2d8659e9,4323,opérateur de la circulation ferroviaire/opératrice de la circulation ferroviaire,"opérateur de la circulation ferroviaire
opératrice de la circulation ferroviaire",
Occupation,http://data.europa.eu/esco/occupation/f6803a58-91d9-4251-9a07-09fc387cec16,2652,musicien/musicienne,"musicienne
musicien",
Occupation,http://data.europa.eu/esco/occupation/f6811475-94d4-4d13-8d5f-f173978ae7ec,2432,secrétaire et représentant officiel de parti politique/secrétaire et représentante officielle de parti politique,"secrétaire et représentante officielle de parti politique
secrétaire et représentant officiel de parti politique",
Occupation,http://data.europa.eu/esco/occupation/f6ca9392-708d-46cb-a2e9-51519595baa2,2330,professeur d'art dramatique en enseignement secondaire/professeure d'art dramatique en enseignement secondaire,"professeure d'art dramatique en enseignement secondaire
professeur d'art dramatique en enseignement secondaire
professeure de théâtre
professeur de théâtre",
Occupation,http://data.europa.eu/esco/occupation/f6f1a9c5-a956-4a10-98ad-b83525e843fb,8160,opérateur de remplissage/opératrice de remplissage,"préposé au remplissage
ouvrière au remplissage
ouvrier au remplissage
responsable du remplissage
préposée au remplissage",
Occupation,http://data.europa.eu/esco/occupation/f7066fc0-5f2f-43a9-bd35-a99e6119490d,5164,gardien de zoo/gardienne de zoo,"gardien de zoo
animalier en parc zoologique
gardienne de zoo
soigneuse en parc zoologique
soigneur en parc zoologique
animalière en parc zoologique",
Occupation,http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,1420,gérant de magasin d'occasion/gérante de magasin d'occasion,"gérant de magasin d'occasion
responsable de magasin de seconde main
responsable de magasin de deuxième main
gérante de magasin d'occasion
responsable de magasin d'occasion",
Occupation,http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47,7233,technicien d’équipements agricoles/technicienne d’équipements agricoles,"technicienne d'équipements agricoles
technicien d'équipements agricoles",
Occupation,http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,3423,entraîneur personnel/entraîneuse personnelle,"coach sportif individuel
coach sportive individuelle
entraîneuse personnelle
coach personnel
coach personnelle
entraîneur personnel",
Occupation,http://data.europa.eu/esco/occupation/f738f568-b4ff-4f23-acb7-5f99d9a3b393,3331,spécialiste en import-export de produits laitiers et huiles comestibles,,
Occupation,http://data.europa.eu/esco/occupation/f73e11e7-0eb8-4a46-b2e1-9e544c2f3652,8154,conducteur de machines de traitement textile/conductrice de machines de traitement textile,"conducteur de machines à flamber en industrie textile
conductrice de séchoirs en industrie textile
conducteur de ligne de relaxation en industrie textile/conductrice de ligne de relaxation en industrie textile
conductrice de machines à exprimer en industrie textile
contrecolleur en industrie textile/contrecolleuse en industrie textile
conductrice de machines à flamber en industrie textile
conducteur de tondeuses en industrie textile
conducteur de machines de complexage en industrie textile/conductrice de machines de complexage en industrie textile
conducteur de machines à exprimer en industrie textile
conducteur de gratteuse en ennoblissement textile
conductrice de tondeuses en industrie textile
conductrice de machines à calandrer en industrie textile
conducteur de machines à calandrer en industrie textile/conductrice de machines à calandrer en industrie textile
conducteur de machines de blanchiment en industrie textile/conductrice de machines de blanchiment en industrie textile
conducteur de merceriseuses en industrie textile
conductrice de machines de traitement textile
conductrice de rame de séchage en industrie textile
conductrice de laineuse en ennoblissement textile
conducteur de merceriseuses en industrie textile/conductrice de merceriseuses en industrie textile
conducteur de rame de séchage en industrie textile
conducteur de machines d’enduction en industrie textile
conducteur de machines d’apprêt textile/conductrice de machines d’apprêt textile
conducteur de machines d’apprêt textile
conducteur de rame de séchage en industrie textile/conductrice de rame de séchage en industrie textile
sanforiseuse en industrie textile
conductrice de ligne de relaxation en industrie textile
conductrice de machines d’apprêt textile
enducteur imprégnateur en industrie textile
enductrice imprégnatrice en industrie textile
conducteur de séchoirs en industrie textile
conducteur de tondeuses en industrie textile/conductrice de tondeuses en industrie textile
conducteur de gratteuse en ennoblissement textile/conductrice de gratteuse en ennoblissement textile
sanforiseur en industrie textile/sanforiseuse en industrie textile
contrecolleur en industrie textile
enducteur imprégnateur en industrie textile/enductrice imprégnatrice en industrie textile
conductrice de machines de teinture en industrie textile
conducteur de machines de teinture en industrie textile/conductrice de machines de teinture en industrie textile
conducteur de machines à flamber en industrie textile/conductrice de machines à flamber en industrie textile
conducteur de ligne de relaxation en industrie textile
conducteur de laineuse en ennoblissement textile
conducteur de machines à calandrer en industrie textile
conducteur de laineuse en ennoblissement textile/conductrice de laineuse en ennoblissement textile
conducteur de machines de teinture en industrie textile
conductrice de merceriseuses en industrie textile
conductrice de gratteuse en ennoblissement textile
conducteur de machines de complexage en industrie textile
conductrice de machines de complexage en industrie textile
conductrice de machines d’enduction en industrie textile
sanforiseur en industrie textile
conducteur de machines de blanchiment en industrie textile
conducteur de machines à exprimer en industrie textile/conductrice de machines à exprimer en industrie textile
conducteur de machines d’enduction en industrie textile/conductrice de machines d’enduction en industrie textile
conductrice de machines de blanchiment en industrie textile
conducteur de machines de traitement textile
contrecolleuse en industrie textile
conducteur de séchoirs en industrie textile/conductrice de séchoirs en industrie textile",
Occupation,http://data.europa.eu/esco/occupation/f7450c1f-20b7-45dd-b3bb-25095830bf3f,2422,chargé de mission aux affaires étrangères/chargée de mission aux affaires étrangères,"chargée de mission aux affaires étrangères
chargé de mission aux affaires étrangères",
