conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/db20c08e-819e-4410-91e2-6ac06add4e27,5169,eszkort,"prostituált
szexmunkás
szexuális szolgáltató
örömlány
call girl",
Occupation,http://data.europa.eu/esco/occupation/db25e659-d77c-4f4a-a8a2-ee199d060345,8160,molnár,"molnárok
takarmánykeverő molnár
paprikamolnár
főmolnár",
Occupation,http://data.europa.eu/esco/occupation/db3b1cb9-8460-4de0-8fc7-aff7a9a74b7e,7316,porcelánfestő művész,pocelánfestő,
Occupation,http://data.europa.eu/esco/occupation/db3da11f-67a0-415f-b785-81f33d3be810,2642,gazdasági újságíró,"gazdasági riporter
gazdasági tudósító
tudósító
újságíró
riporter",
Occupation,http://data.europa.eu/esco/occupation/db4057de-0c5a-4f68-8f81-2c0765978afb,1349,vendégtéri menedzser,"front of house felelős
FOH menedzser",
Occupation,http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134,1349,művészeti igazgató,"művészeti menedzser
művészeti vezető",
Occupation,http://data.europa.eu/esco/occupation/db55bf08-3ad3-4bf6-bf59-7f9f426a6de5,8153,ruhaátalakító és -márkázó,,
Occupation,http://data.europa.eu/esco/occupation/dbc88790-a8c1-4dc4-9507-8f9dcff9c990,2144,motortervező mérnök,"elektromosmotor-tervező mérnök
motortervezési minőségellenőr
motortesztelő mérnök
motortervező
elektromosmotor-tervező",
Occupation,http://data.europa.eu/esco/occupation/dbdc9f7b-31c6-4f21-a9c5-48253bb69c08,3323,beszerzéstervező,"anyagellátási előadó
állóeszköz-gazdálkodó asszisztens
anyaggazdálkodó
anyagbeszerző
anyagbeszerzési előadó
vállalati beszerző
árubeszerző
kereslettervezési ügyintéző
beszerzéstervezési gyakornok
anyaggazdálkodási asszisztens
beszerzési ügyintéző
anyaggazdász
állóeszköz-gazdálkodó
anyag- és készletgazdálkodási ügyintéző
kereslettervezési munkatárs
beszerző
eszközgazdálkodó
anyagbeszerzési asszisztens",
Occupation,http://data.europa.eu/esco/occupation/dc14bed4-87ca-4e6c-9f69-458e2689d2d6,7211,öntő,"kokilla- és nyomásos öntő
kézi öntő
öntő-olvasztár
öntödei foglalkozású
öntödei munkás
fémöntő
öntödei gépkezelő
folyamatos öntő
öntőgép-kezelő",
Occupation,http://data.europa.eu/esco/occupation/dc29cd23-d6ba-46b0-bc2f-424e20270099,1324,zöldség-gyümölcs export-import vezető,"zöldség és gyümölcs külkereskedelmi igazgató
zöldség és gyümölcs export-import igazgató",
Occupation,http://data.europa.eu/esco/occupation/dc2a924c-653a-4922-9226-f6909dd64580,1324,"mezőgazdasági nyersanyag, vetőmag és takarmány export-import vezető","mezőgazdasági nyersanyag, vetőmag és takarmány külkereskedelmi igazgató
mezőgazdasági nyersanyag, vetőmag és takarmány export-import igazgató",
Occupation,http://data.europa.eu/esco/occupation/dc34c345-caf9-4ab7-b496-e18a572194ba,5163,halottbalzsamozó,"temetői alkalmazott
halottasházi munkás
temetkezési vállalkozó",
Occupation,http://data.europa.eu/esco/occupation/dc3cc282-488d-4d8f-be80-191c6b521823,7515,malátakezelő mester,"malátaelőállító  - áztató  -forgató  -szárító
malátagyártó
whisky malátamester
sörgyártó
malátagyártó gép kezelője",
Occupation,http://data.europa.eu/esco/occupation/dc52966e-72db-4ad0-b3a9-5e17f1311ab8,7313,ékszerjavító,"ékkőfoglaló
ékszerész
ötvös",
Occupation,http://data.europa.eu/esco/occupation/dc54d531-70b5-4301-bc75-da76c2dfac1a,3122,vasútijármű-összeszerelési művezető,"mozdony-összeszerelési művezető
vagongyártási művezető",
Occupation,http://data.europa.eu/esco/occupation/dc69f2ed-ebe9-43da-bf9d-31aac874d4c2,2635,rehabilitációs szociális munkás,"rehabilitációs segítő
rehabilitációs szakreferens
rehabilitációs fejlesztő
szociális munkás
rehabilitációs tanácsadó",
Occupation,http://data.europa.eu/esco/occupation/dc6c0b28-adf7-4558-a987-2ef1506ef2d1,3331,porcelánnal és üvegáruval foglalkozó export-import ügyintéző,"porcelánnal és üvegáruval foglalkozó exportügyintéző gyakornok
porcelánnal és üvegáruval foglalkozó külkereskedelmi asszisztens
porcelánnal és üvegáruval foglalkozó importügyintéző
porcelánnal és üvegáruval foglalkozó exportügyintéző asszisztens
porcelánnal és üvegáruval foglalkozó export-import ügyintéző gyakornok
porcelánnal és üvegáruval foglalkozó importügyintéző asszisztens
porcelánnal és üvegáruval foglalkozó export-import ügyintéző asszisztens
porcelánnal és üvegáruval foglalkozó importügyintéző gyakornok",
