conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/099a901f-91a7-4d26-af2e-f385247dcf20,5223,posrednik prodaje automobila na lizing,"prodavač dijelova za vozila
prodavačica dijelova za vozila",
Occupation,http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef,5141,frizer/frizerka,"frizerski stručnjak za njegu kose
frizer
frizerska stručnjakinja za njegu kose
frizerka",
Occupation,http://data.europa.eu/esco/occupation/09a40a9a-2b60-422c-abe4-96d829bc27df,2651,restaurator/restauratorica,"restauratorica
konzervatorica-restauratorica
konzervator-restaurator
restaurator",
Occupation,http://data.europa.eu/esco/occupation/09a9a956-db70-436f-8398-d85a17f6cdfe,2656,najavljivač/najavljivačica programa,"najavljivač na televiziji
najavljivač na radiju
najavljivač programa
najavljivačica programa
najavljivačica na radiju
najavljivačica na televiziji",
Occupation,http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,3422,učitelj/učiteljica golfa,"instruktor golfa
instruktorica golfa
trenerica golfa
učitelj golfa
trener golfa
učiteljica golfa",
Occupation,http://data.europa.eu/esco/occupation/09e070ce-0afe-40bb-be90-530e5d42cdbd,3112,energetski procjenjitelj/energetska procjenjiteljica za kućanstva,"energetska procjenjiteljica za kućanstva
energetski procjenjitelj za kućanstva",
Occupation,http://data.europa.eu/esco/occupation/0a3c2d5b-e1f9-4200-9288-62bf3fed3310,4110,referent/referentica za članstvo,"referent za članstvo
referentica za članstvo",
Occupation,http://data.europa.eu/esco/occupation/0a5001af-ce4b-4787-92e8-62af70089e53,7536,izrađivač/izrađivačica gornjišta obuće,"izrađivač gornjišta obuće
izrađivačica gornjišta obuće",
Occupation,http://data.europa.eu/esco/occupation/0a5356bc-7f81-4e40-971d-c1dc789c5fb4,5311,dadilja,dadilja,
Occupation,http://data.europa.eu/esco/occupation/0a7b874b-e5c0-4dea-8b88-dadba9efee1d,3324,veletrgovac/veletrgovkinja parfemima i kozmetikom,"veleprodajni komercijalist za parfeme i kozmetiku
komercijalist veleprodaje za parfeme i kozmetiku
veleprodajni trgovac parfemima i kozmetikom
veletrgovac parfemima i kozmetikom
veletrgovkinja parfemima i kozmetikom
prodajni zastupnik za parfeme i kozmetiku
trgovac parfemima i kozmetikom na veliko
veleprodajna komercijalistica za parfeme i kozmetiku
trgovkinja parfemima i kozmetikom na veliko
veleprodajna trgovkinja parfemima i kozmetikom
komercijalistica veleprodaje za parfeme i kozmetiku
prodajna predstavnica za parfeme i kozmetiku
prodajna zastupnica za parfeme i kozmetiku
prodajni predstavnik za parfeme i kozmetiku",
Occupation,http://data.europa.eu/esco/occupation/0a7e24a8-19bd-4b45-83f0-f05d8fedf62d,7214,zakivač/zakivačica,"zakivačica
zakivač",
Occupation,http://data.europa.eu/esco/occupation/0a94df75-6e31-4277-a326-1b01e56b6cb3,7312,glazbalar/glazbalarka za žičane instrumente,"glazbalar za žičane instrumente
glazbalarka za žičane instrumente",
Occupation,http://data.europa.eu/esco/occupation/0a9eb24a-13e7-4847-8f6e-a776771ac96b,8159,rukovatelj/rukovateljica strojem za izradu tekstilnih uzoraka,"rukovateljica strojem za izradu tekstilnih uzoraka
rukovatelj strojem za izradu tekstilnih uzoraka",
Occupation,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519,stručnjak/stručnjakinja za testiranje informatičkih sustava,"stručnjak za testiranje informatičkih sustava
stručnjakinja za testiranje informatičkih sustava",
Occupation,http://data.europa.eu/esco/occupation/0ab64770-9fd7-4baf-8abf-b1ac0e1538ba,7221,radnik/radnica na hidrauličnoj preši za kovanje,"radnik na hidrauličnoj preši za kovanje
radnica na hidrauličnoj preši za kovanje",
Occupation,http://data.europa.eu/esco/occupation/0ab77768-9031-4ccc-9ab8-1f73cbb36bc7,8143,rukovatelj/rukovateljica strojem za rezanje i namotavanje toaletnog papira,"rukovateljica strojem za rezanje i namotavanje toaletnog papira
rukovatelj strojem za rezanje i namotavanje toaletnog papira",
