conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/1765f9b2-8483-490d-8df6-6e39db30ad82,8341,lauksaimniecības tehnikas darba vadītājs,"lauksaimniecības mašīnu darba vadītāja
lauksaimniecības tehnikas darba vadītāja
lauksaimniecības tehnikas darba vadītājs
lauksaimniecības tehnikas darba plānotāja
lauksaimniecības tehnikas darba plānotājs
lauksaimniecības mašīnu darba vadītājs",,released,2017-01-17T12:49:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Lauksaimniecības tehnikas darba vadītāji plāno un organizē ar lauksaimniecības tehniku saistītus pakalpojumus lauksaimniecības produktu ražošanai un ainavu veidošanu ciešā sadarbībā ar klientiem.,8341.3
Occupation,http://data.europa.eu/esco/occupation/1790c821-c582-4944-8597-d2d4a66f6a6d,2114,ieguves rūpniecības ģeologs,"ieguves rūpniecības ģeologs
ieguves rūpniecības ģeoloģe",,released,2017-01-26T18:27:49Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Ieguves rūpniecības ģeologi nosaka, apzina, kvantificē un klasificē minerālu resursus un to ģeoloģiskos raksturlielumus un struktūru. Viņi konsultē raktuvju vadītājus un inženierus par esošajām un perspektīvajām derīgo izrakteņu ieguves darbībām.",2114.1.6
Occupation,http://data.europa.eu/esco/occupation/17abb59e-a1f9-4ce8-88b7-569e5413dca9,8183,cigāru marķēšanas iekārtas operators,"cigāru marķētāja
cigāru marķēšanas iekārtas operators
cigāru marķēšanas iekārtas operatore
cigāru marķētājs",,released,2016-07-05T16:58:17Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Cigāru marķēšanas iekārtas operatori vada iekārtas, ar kurām marķē zīmolus uz cigāru apvalkiem. Viņi uztur iekārtas, kurās ir visas nepieciešamās izejvielas, kā arī nodrošina, lai ražošanas procesi netiktu traucēti. Viņi preventīvi tīra krāsas veltnīšus.",8183.2
Occupation,http://data.europa.eu/esco/occupation/17b29190-6746-4b81-a1d1-8053a5bbc0e9,7212,mīkstlodēšanas lodētājs,"mīkstlodēšanas lodētāja
lodētājs
mīkstlodēšanas lodētājs",,released,2016-10-21T10:27:01Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Mīkstlodēšanas lodētāji izmanto dažādas iekārtas un mehānismus, piemēram, gāzes degļus, lodāmurus, metināšanas iekārtas vai elektriskās ultraskaņas iekārtas, lai salodētu divus vai vairākus izstrādājumus (parasti metālus), kausējot un starp to savienojuma vietām veidojot pildmetālu, kura kušanas temperatūra ir zemāka nekā blakus esošajam metālam.",7212.2
Occupation,http://data.europa.eu/esco/occupation/17c02096-05d6-4a5a-ba93-9f22d68df0d3,8212,zobārstniecības tehnikas montieris,"zobārstniecības aprīkojuma montieris
zobārstniecības aparātu montieris
zobārstniecības tehnikas montiere
zobārstniecības tehnikas montieris",,released,2016-07-05T16:59:41Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Zobārstniecības tehnikas montieri montē dažādus zobārstniecības instrumentus, piemēram, urbjus, lāzerus, zondes, spoguļus un zobārstniecības attēlveides ierīces. Viņi izmanto dažādas iekārtas, rokas instrumentus, ķimikālijas, saistvielas un epoksīdus, lai samontētu zobārstniecības instrumentus. Viņi izmanto precīzijas instrumentus un strādā tīrā vidē.",8212.1
Occupation,http://data.europa.eu/esco/occupation/1801583e-34b3-4c89-97ac-db2a346b4a3e,2320,viesmīlības vadības pasniedzējs,"viesmīlības vadības pasniedzējs
viesmīlības vadības pasniedzēja",,released,2016-12-22T21:31:25Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Viesmīlības vadības pasniedzēji studentiem pasniedz studiju kursu jomā, kurā paši ir specializējušies — viesmīlības vadību, kas galvenokārt ir praktiska rakstura. Viņi sniedz gan teorētisku apmācību, gan praktiskas iemaņas un metodes, kas studentiem pēc tam ir jāpilnveido ar viesmīlību saistītā profesijā, piemēram, viesnīcas reģistratūras darbinieka vai uzkopšanas pakalpojumu sniedzēja darbā. Viesmīlības vadības pasniedzēji uzrauga studentu sekmes, vajadzības gadījumā palīdz individuāli un novērtē viņu zināšanas un profesionālās iemaņas viesmīlības vadībā, uzdodot uzdevumus, testus un pārbaudes darbus.",2320.1.15
Occupation,http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b,5153,namu apsaimniekotājs,"namu apsaimniekotājs
namu apsaimniekotāja",,released,2017-01-17T14:43:27Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Namu apsaimniekotāji uztur kārtībā un uzrauga ēku stāvokli un drošību. Viņi tīra, palīdz veikt nelielus remontdarbus un nodrošina, ka iedzīvotājiem ir pieejami tādi pakalpojumi kā apkure un karstais ūdens. Namu apsaimniekotāji ir atbildīgi par ēku kvalitāti, un viņi arī ir ēkas iedzīvotāju kontaktpersona.",5153.1
Occupation,http://data.europa.eu/esco/occupation/18232485-5f8b-4c53-80f2-3d9f8f9d0e20,7532,piegriešanas izklātņu veidotājs,"piegriešanas izklātņu veidotāja
apģērba piegrieztņu izgatavotājs
piegriešanas izklātņu veidotājs",,released,2016-07-05T17:13:42Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Piegriešanas izklātņu veidotāji pielāgo dizaina skices un izklātnes visu veidu apģērbiem, izmantojot dažādus rokas instrumentus vai rūpnieciskās iekārtas atbilstoši patērētāju prasībām. Viņi izgatavo paraugus un prototipus, lai dažādos izmēros reproducētu apģērbu piegrieztnes dažādos izmēros.",7532.7
Occupation,http://data.europa.eu/esco/occupation/183d60f2-277f-47c8-a8c6-f5c8eedba2b0,8219,munīcijas montieris,"munīcijas montiere
munīcijas montieris",,released,2017-01-17T12:07:54Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Munīcijas montieri montē sprāgstvielas un citas munīcijas sastāvdaļas. Viņi veic masveida ražošanas darbu munīcijas rūpnīcās. Ražošana galvenokārt vērsta uz patronu vai šāviņu ražošanu.,8219.1
Occupation,http://data.europa.eu/esco/occupation/18459eb0-5506-4692-9889-d1f9a2b989eb,7223,metāla gravēšanas operators,"metāla gravēšanas operators
metāla gravēšanas operatore",,released,2016-07-06T09:13:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Metāla gravēšanas operatori uzstāda, programmē un darbina gravēšanas iekārtas, kas paredzētas, lai metāla sagataves virsmā precīzi iegravētu vēlamo dizainu, izmantojot mehāniskās ierīces dimanta griezējdzeli, kas sīku iegriezumu veidā rada nelielus, atsevišķus uzdrukas punktus. Viņi lasa gravēšanas iekārtas rasējumus un instrumentu instrukciju, veic regulāru iekārtas tehnisko apkopi un pielāgo augstas precizitātes gravēšanas vadības elementus, piemēram, iegriezumu dziļumu un gravēšanas ātrumu.",7223.4.1
Occupation,http://data.europa.eu/esco/occupation/184e59d7-5646-4fe4-9059-46867ff09574,3111,pretradiācijas aizsardzības tehniķis,"pretradiācijas aizsardzības tehniķe
pretradiācijas aizsardzības tehniķis",,released,2016-07-05T16:04:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pretradiācijas aizsardzības tehniķi uzrauga radiācijas līmeni ēkās un telpās, lai nodrošinātu atbilstību veselības un drošības standartiem un novērstu radiācijas paaugstināšanos līdz bīstamam līmenim. Viņi veic pasākumus, lai līdz minimumam mazinātu radiācijas emisiju risku un novērstu turpmāku piesārņojumu radiācijas piesārņojuma gadījumā, izstrādājot pretradiācijas aizsardzības plānus, jo īpaši attiecībā uz atomelektrostacijām un kodoliekārtām.",3111.12
Occupation,http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,2120,izložu un azartspēļu izstrādātājs,"izložu un azartspēļu izstrādātāja
loteriju izstrādātājs
derību, izložu un azartspēļu izstrādātājs
izložu, azartspēļu un derību izstrādātājs
derību izstrādātājs
izložu izstrādātājs
azartspēļu izstrādātājs
izložu un azartspēļu izstrādātājs",,released,2016-07-05T13:56:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Izložu un azartspēļu izstrādātāji izstrādā, pilnveido un rada saturu jaunām loterijas tipa un līdzīgām spēlēm, kas paredzētas plašai auditorijai.",2120.3
Occupation,http://data.europa.eu/esco/occupation/186ef31e-f26f-4320-a307-c5f95d6cb284,2635,sociālais darbinieks konsultants,"sociālais darbinieks konsultants
sociālā darbiniece konsultante",,released,2016-07-05T16:26:41Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Sociālie darbinieki konsultanti sniedz augstas kvalitātes sociālās aprūpes pakalpojumus, palīdzot izstrādāt un uzlabot sociālo darbu un sociālās aprūpes praksi. Viņi veicina politikas virzienu izstrādi, nodrošina apmācību un koncentrējas uz pētniecību sociālā darba prakses jomā.",2635.3.7
Occupation,http://data.europa.eu/esco/occupation/187f063b-1002-4d46-9b79-c46b2caedbb3,4322,iekārtu montāžas koordinators,"iekārtu montāžas plānotāja
iekārtu montāžas plānotājs",,released,2016-07-05T16:52:11Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Iekārtu montāžas koordinatori sagatavo un plāno iekārtu ražošanu. Viņi uzrauga visu ražošanas procesu un nodrošina savlaicīgu atsevišķu montāžas komplektu un resursu pieejamību.,4322.1
Occupation,http://data.europa.eu/esco/occupation/189a337d-f6fb-44e2-9e7a-bc27b7b76e0e,2653,horeogrāfs,"kustību konsultants
horeogrāfs
horeogrāfe",,released,2017-01-17T12:57:07Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Horeogrāfi izveido kustību secību, kurā ir noteiktas konkrētas kustības, formas vai to abu apvienojums. Daži horeogrāfi horeogrāfijas radīšanas procesā arī uzņemas mākslinieku koordinēšanas, mācīšanas un mēģinājumu izpildes lomu. Viņi var arī strādāt kā aktieru kustību treneri.",2653.1
Occupation,http://data.europa.eu/esco/occupation/18a98579-f0b1-4dde-944f-1758dc113099,7223,dzirksteļu erozijas iekārtu operators,"dzirksteļu erozijas mašīnu operators
dzirksteļu erozijas mašīnu operatore",,released,2016-07-05T16:53:40Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Dzirksteļu erozijas iekārtu operatori uzstāda un izmanto dzirksteļu erozijas iekārtas, kas paredzētas, lai no metāla nogrieztu lieko materiālu, izmantojot elektroerozijas jeb dzirksteļerozijas, kuras rada elektriskais spriegums un kuras atdala ar šķidro dielektriķi, un kuras no elektrodiem izņem metāla daļiņas. Šie lietojuma veidi var ietvert transmisiju un optisko mikroskopiju.",7223.20
Occupation,http://data.europa.eu/esco/occupation/18b00c9e-3a07-4346-bb86-b1577554cf56,8152,adīšanas mašīnu iestatītājs,"adīšanas mašīnu iestatītājs
adīšanas mašīnu programmētājs
adīšanas mašīnu iestatītāja",,released,2017-02-02T12:17:03Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Adīšanas mašīnu iestatītāji veic darbības, kas saistītas ar adīšanas procesu iestatīšanu. Viņi var darboties audumu un šķēradīšanas rūpnīcās, izmantojot digitālās informācijas tehnoloģijas paraugu radīšanā. Viņi strādā sadarbībā ar laboratorijas darbiniekiem, lai nodrošinātu no nepilnībām brīvus audumus. Viņi atbild par augstākajiem produktivitātes rādītājiem.",8152.1.2
Occupation,http://data.europa.eu/esco/occupation/18cff178-4ef0-46c9-a6e5-f6f38179cdcb,3123,flīzēšanas uzraugs,"flīzēšanas uzraudze
flīzēšanas uzraugs",,released,2016-07-05T16:01:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Flīzēšanas uzraugi uzrauga flīžu ieklāšanas darbības. Viņi piešķir uzdevumus un pieņem ātrus lēmumus, lai atrisinātu problēmas.",3123.1.25
Occupation,http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,2413,uzņēmumu iegādes un apvienošanas analītiķis,"uzņēmumu iegādes un apvienošanas analītiķe
uzņēmumu apvienošanas un pārņemšanas analītiķis
uzņēmumu iegādes un apvienošanas analītiķis",,released,2016-07-05T15:21:32Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Uzņēmumu iegādes un apvienošanas analītiķi pārrauga darījumu izpildi saistībā ar uzņēmumu pirkšanu, pārdošanu, apvienošanu vai pārņemšanu. Viņi risina sarunas un slēdz vienošanās klientu vārdā, cieši sadarbojoties ar juristiem un grāmatvežiem. Uzņēmumu iegādes un apvienošanas analītiķi veic uzņēmuma darbības un juridiskā riska novērtējumus, novērtē salīdzināmos uzņēmumus tirgū, kā arī palīdz ar uzņēmumu integrēšanu pēc to iegādes.",2413.1.4
Occupation,http://data.europa.eu/esco/occupation/18dafd4f-8c37-4276-b4b3-cfa31059b2b6,8350,zvejnieks,"zvejnieks
zvejniece",,released,2016-12-20T11:05:32Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Zvejnieki strādā uz zvejas kuģiem, kur tie veic ar zvejošanu saistītas darbības. Viņi veic plaša mēroga zvejas un kuģošanas darbu uz sauszemes un jūrā, piemēram, ar zvejas rīkiem un nozveju, sakariem, piegādi, kuģošanas praksi, apkalpošanu un noliktavām.",8350.4
Occupation,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,2221,medmāsa speciāliste,,,released,2017-02-02T11:54:55Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Medmāsas speciālistes veicina veselības saglabāšanu un atjaunošanu, nosaka pacientiem diagnozi un apmierina aprūpes vajadzības saistībā ar konkrēto aprūpes jomu. Viņu specializācijas jomas var būt, bet ne tikai: ambulatorās aprūpes māsa, augsti kvalificēta medicīnas māsa, kardioloģijas nodaļas medicīnas māsa, zobārstniecības māsa, tiesu medicīnas māsa, gastroenteroloģijas māsa, paliatīvās aprūpes māsa, pediatrijas māsa, sabiedriskās veselības aprūpes māsa, fizikālās terapijas māsa, rehabilitācijas māsa, nieru aizstājterapijas māsa un skolas medicīnas māsa. Māsas speciālistes ir vispārējās aprūpes māsas, proti, māsas ar attiecīgu kvalifikāciju, kas ir augstāka par vispārējas māsas kvalifikāciju, un ar tiesībām praktizēt kā māsām speciālistēm savā attiecīgajā aprūpes jomā.",2221.3
Occupation,http://data.europa.eu/esco/occupation/18fa8080-3156-429a-bbd7-b3ef559b6721,7119,sastatņu montētājs,"sastatņu būvētājs
sastatņu montētāja
sastatņu montētājs",,released,2016-07-05T15:43:27Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Sastatņu montētāji veido sastatnes un platformas, lai būtu iespējams veikt drošus būvdarbus augstumā.",7119.1
Occupation,http://data.europa.eu/esco/occupation/18fbb1f8-eceb-4bf4-8fc7-932b8f6130cd,3123,tapešu līmēšanas darbu uzraugs,"tapešu līmēšanas darbu uzraudze
tapešu līmēšanas darbu uzraugs",,released,2016-07-05T16:04:17Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Tapešu līmēšanas darbu uzraugi uzrauga tapešu līmēšanu. Viņi piešķir uzdevumus un pieņem ātrus lēmumus, lai atrisinātu problēmas.",3123.1.15
Occupation,http://data.europa.eu/esco/occupation/190ec9a5-938c-45a5-bd9c-c12b1af33353,1112,vēstnieks,"vēstnieks
speciālo uzdevumu vēstnieks
vēstniece
ārkārtējais un pilnvarotais vēstnieks",,released,2016-10-17T17:53:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Vēstnieki pārstāv savu valdību ārvalstīs diplomātiskiem un miera uzturēšanas nolūkiem. Viņi risina politiskās sarunas starp savu valsti un valsti, kurā tie ir norīkoti, kā arī nodrošina pilsoņu aizsardzību no savas valsts puses valstī, kurā tie ir norīkoti. Viņi atvieglo saziņu starp divām valstīm un veic padomdevēja funkcijas attiecībā uz savas valsts valdību, lai palīdzētu attīstīt tās ārpolitiku.",1112.3.1
Occupation,http://data.europa.eu/esco/occupation/196a4c75-9591-436f-9677-67252df34c22,7532,digitālo prototipu veidotājs,"digitālo prototipu veidotāja
digitālo prototipu veidotājs",,released,2016-07-05T17:14:13Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Digitālo prototipu veidotāji, izmantojot īpašu datorprogrammatūru, pārvērš papīra modeli digitālā formātā. Viņi izmanto un pārrauga iekārtas, kas ražo dažādus ar apģērbu saistītus izstrādājumus.",7532.4
Occupation,http://data.europa.eu/esco/occupation/1978c6ff-37b4-48f1-9aa6-88b9c568f74f,5142,masāžas speciālists,"spa  speciālists
masāžas speciāliste
masāžas speciālists",,released,2017-02-06T11:38:11Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Masāžas speciālisti veic masāžas, kas palīdz klientiem atslābināties un atbrīvoties no stresa atbilstīgi klientu vēlmēm. Viņi izmanto atbilstīgas masāžas, aprīkojumu un eļļas, kā arī konsultē savus klientus par relaksācijas uzlabošanas paņēmieniem.",5142.7
Occupation,http://data.europa.eu/esco/occupation/1999bdfa-f9c4-4a0b-8565-0305108ca65e,8131,pirotehnikas žāvētavas operators,"pirotehnikas žāvētavas operators
pirotehnikas žāvētavas operatore
pirotehnikas noliktavas operators",,released,2017-01-25T17:55:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pirotehnikas žāvētavas operatori pārrauga un uztur žāvēšanas telpu, pārliecinoties, ka pirotehniskie izstrādājumi ir žāvēti un uzglabāti atbilstoši parametriem un specifikācijām.",8131.6
Occupation,http://data.europa.eu/esco/occupation/19c2acbf-766c-4728-b960-b91252a95fd1,1420,sadzīves tehnikas veikala vadītājs,"sadzīves tehnikas veikala vadītājs
elektrotehnikas veikala vadītājs
sadzīves tehnikas veikala vadītāja
mājsaimniecības elektropreču veikala vadītājs",,released,2016-07-05T17:18:09Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Sadzīves tehnikas veikalu vadītāji ir atbildīgi par darbībām specializētos veikalos un to darbiniekiem.,1420.4.17
Occupation,http://data.europa.eu/esco/occupation/19c2d8bc-aa3d-4b72-b55a-50bf751873fe,7312,klavihorda būvētājs,"klavihorda būvētāja
mūzikas instrumentu izgatavotājs
klavihorda būvētājs",,released,2016-07-05T17:05:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Klavihordu būvētāji izveido un saliek daļas, lai izgatavotu klavihordus saskaņā ar konkrētiem norādījumiem vai diagrammām. Viņi slīpē koku, skaņo, testē un pārbauda gatavo instrumentu.",7312.3.1
Occupation,http://data.europa.eu/esco/occupation/19cb84ca-952e-4f33-b31a-c918db074a6e,7215,aprīkojuma montētājs augstumā,"aprīkojuma montētājs augstumā
aprīkojuma montētāja augstumā",,released,2016-12-20T12:30:12Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Aprīkojuma montētāji augstumā montē un augstumā paceļ pagaidu piekares konstrukcijas, kuras balsta izrādes aprīkojumu. Viņu darbs ir balstīts uz instrukcijām, plāniem un aprēķiniem. Viņu darbs var ietvert darbu ar virvēm, darbu virs kolēģiem, konstrukciju montēšanu, lai paceltu izpildītājus un smagu kravu, un šie faktori to padara par augsta riska profesiju. Viņi strādā gan telpās, gan arī ārā. Viņi sadarbojas ar takelētājiem, lai izkrautu un samontētu konstrukcijas zemes līmenī.",7215.2.3
Occupation,http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd,2632,plašsaziņas līdzekļu pētnieks,"mediju pētniece
mediju pētnieks",,released,2017-01-17T14:26:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Plašsaziņas līdzekļu pētnieki pēta plašsaziņas līdzekļu lomu un ietekmi uz sabiedrību. Viņi vēro un dokumentē dažādu veidu plašsaziņas līdzekļu, piemēram, laikrakstu, radio un TV, izmantošanu, kā arī sabiedrības pārstāvju reakciju uz tiem.",2632.1.2
Occupation,http://data.europa.eu/esco/occupation/19f6634f-ec0c-4513-b0d9-d43f9ddeb82d,2635,izglītības iestādes sociālais darbinieks,"izglītības iestādes sociālais darbinieks
izglītības iestādes sociālā darbiniece
sociālais darbinieks izglītības iestādē",,released,2016-07-05T16:20:48Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Izglītības iestādes sociālie darbinieki rūpējas par audzēkņu sociālo un psiholoģisko labklājību. Viņi sniedz padomus audzēkņiem saistībā ar personīga rakstura problēmām, kas ietekmē viņu uzvedību, sekmes un sociālo dzīvi izglītības iestādē. Šie jautājumi var būt dažādi: no uzmanības trūkuma problēmām līdz sociālām un personiska rakstura problēmām, piemēram, nabadzībai, vardarbībai ģimenē vai seksuālai izmantošanai. Izglītības iestādes sociālie darbinieki arī atbild par saziņu starp audzēkņiem, viņu vecākiem un skolas vadību.",2635.3.10
Occupation,http://data.europa.eu/esco/occupation/1a07bd7d-2e1d-4930-a84a-1a442b8f2a44,2643,tulkotājs,"tulkotāja
tulkotājs",,released,2016-07-05T16:20:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tulkotāji tulko rakstiskus dokumentus no vienas vai vairākām valodām citā, nodrošinot, ka vēstījums un tā nianses saglabājas tādas pašas kā avotteksta materiālā. Viņi tulko materiālus, balstoties uz to izpratni, kas var ietvert komerciālu un rūpniecisku dokumentāciju, personu dokumentus, žurnālistiku, romānus, literāro jaunradi un zinātniskos tekstus, un nodrošina tulkojumus jebkurā formātā.",2643.6
Occupation,http://data.europa.eu/esco/occupation/1a1ea837-0103-4230-8756-533a77c5f9f4,7213,konteineru montētājs,"sildāmtvertņu montētājs
konteinerveida iekārtu montētājs
konteinerveida iekārtu montētāja
spiedvertņu montētājs",,released,2016-07-05T16:55:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Konteineru montētāji izgatavo konteinerus, piemēram, tvaika katlus vai spiedtvertnes. Viņi nolasa rasējumus un tehniskos zīmējumus, lai saliktu detaļas un būvētu cauruļu tīklus to piederumus.",7213.2
Occupation,http://data.europa.eu/esco/occupation/1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,2422,sociālo pakalpojumu konsultants,"sociālo pakalpojumu konsultants
sociālo pakalpojumu konsultante",,released,2016-07-05T16:20:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Sociālo pakalpojumu konsultanti sniedz atbalstu politikas nostādņu un procedūru izstrādē attiecībā uz sociālo pakalpojumu programmām. Viņi pēta sociālo pakalpojumu programmas un apzina jomas, kurās nepieciešami uzlabojumi, kā arī sniedz atbalstu jaunu programmu izstrādē. Viņi pilda sabiedrisko pakalpojumu organizāciju padomdevēja funkcijas.",2422.12
Occupation,http://data.europa.eu/esco/occupation/1a6d1acf-5956-4ba0-95bf-b15b05a02013,8211,mehatronikas iekārtu montieris,"mehatronikas iekārtu montiere
mehatronikas iekārtu montieris",,released,2016-07-06T09:22:12Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Mehatronikas iekārtu montieri montē un uztur sarežģītu mehatronisko aprīkojumu un iekārtas, piemēram, robotus, liftus un modernas mājsaimniecības ierīces. Viņi veido mehāniskās, elektriskās un elektroniskās sastāvdaļas, uzstāda programmatūru, nodrošina sistēmu darbību, kā arī uztur un remontē sastāvdaļas un sistēmas.",8211.3
Occupation,http://data.europa.eu/esco/occupation/1a7fb683-6544-4442-b54c-ec72ef468ff0,2166,video un kinofilmu režisors,,,released,2017-01-17T13:59:29Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Video un kinofilmu režisori ir atbildīgi par kinofilmas vai televīzijas pārraides kopējo uzņemšanas procesu. Viņi rediģē scenārijus un pārveido tos audiovizuālos attēlos. Video un kinofilmu režisori pārrauga un pārvalda video un filmēšanas grupu. Viņi izsaka savu radošo redzējumu par dalībniekiem, audio un video aprīkojuma operatoriem, gaismotājiem u. tml. un vada tos. Video un kinofilmu režisori arī pārrauga uzņemtā materiāla rediģēšanu.",2166.4.8
